Threshold,Target,Model,Metrics,Accuracy
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + DetectionPctVar,0.47619047619047616
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + EarlyDetectionRatio,0.38095238095238093
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + EarlyDetectionRatio,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + PowerSkewness,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + PowerSkewness,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + RobustnessIndex,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + RobustnessIndex,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + FreqEntropy,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + StrongResponses,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionRate + StrongResponses,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + EarlyDetectionRatio,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + EarlyDetectionRatio,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + PowerSkewness,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + PowerSkewness,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + RobustnessIndex,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + StrongResponses,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + DetectionPctVar + StrongResponses,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + EarlyDetectionRatio + PowerSkewness,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + EarlyDetectionRatio + PowerSkewness,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + EarlyDetectionRatio + RobustnessIndex,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + EarlyDetectionRatio + RobustnessIndex,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + EarlyDetectionRatio + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + EarlyDetectionRatio + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + EarlyDetectionRatio + StrongResponses,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + EarlyDetectionRatio + StrongResponses,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + PowerSkewness + RobustnessIndex,0.38095238095238093
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + PowerSkewness + RobustnessIndex,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + PowerSkewness + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + PowerSkewness + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + PowerSkewness + StrongResponses,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + PowerSkewness + StrongResponses,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + RobustnessIndex + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + RobustnessIndex + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + RobustnessIndex + StrongResponses,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + RobustnessIndex + StrongResponses,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + PowerVariability + FreqEntropy + StrongResponses,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + PowerVariability + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + DetectionRate,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + DetectionRate,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + DetectionPctVar,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + DetectionPctVar,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio,0.23809523809523808
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + PowerSkewness,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + PowerSkewness,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + RobustnessIndex,0.23809523809523808
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + StrongResponses,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionTime + StrongResponses,0.23809523809523808
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + DetectionPctVar,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + DetectionPctVar,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + PowerSkewness,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + PowerSkewness,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + RobustnessIndex,0.6666666666666666
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + StrongResponses,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionRate + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + PowerSkewness,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + PowerSkewness,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + RobustnessIndex,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + RobustnessIndex,0.19047619047619047
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + StrongResponses,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + DetectionPctVar + StrongResponses,0.23809523809523808
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + EarlyDetectionRatio + RobustnessIndex,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + EarlyDetectionRatio + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + EarlyDetectionRatio + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + EarlyDetectionRatio + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + EarlyDetectionRatio + StrongResponses,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + EarlyDetectionRatio + StrongResponses,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + PowerSkewness + RobustnessIndex,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + PowerSkewness + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + PowerSkewness + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + PowerSkewness + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + PowerSkewness + StrongResponses,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + PowerSkewness + StrongResponses,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + RobustnessIndex + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + RobustnessIndex + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + RobustnessIndex + StrongResponses,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + RobustnessIndex + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectedTimePercentage + FreqEntropy + StrongResponses,0.6666666666666666
3dB,ITR,KNN,SignalDetected + AvgPower + DetectedTimePercentage + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + DetectionPctVar,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + DetectionPctVar,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + EarlyDetectionRatio,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + EarlyDetectionRatio,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + PowerSkewness,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + PowerSkewness,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + FreqEntropy,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + StrongResponses,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionRate + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + EarlyDetectionRatio,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + EarlyDetectionRatio,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + PowerSkewness,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + PowerSkewness,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + RobustnessIndex,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + RobustnessIndex,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + StrongResponses,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + DetectionPctVar + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + EarlyDetectionRatio + PowerSkewness,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + EarlyDetectionRatio + PowerSkewness,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + EarlyDetectionRatio + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + EarlyDetectionRatio + RobustnessIndex,0.23809523809523808
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + EarlyDetectionRatio + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + EarlyDetectionRatio + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + EarlyDetectionRatio + StrongResponses,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + EarlyDetectionRatio + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + PowerSkewness + RobustnessIndex,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + PowerSkewness + RobustnessIndex,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + PowerSkewness + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + PowerSkewness + FreqEntropy,0.47619047619047616
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + PowerSkewness + StrongResponses,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + PowerSkewness + StrongResponses,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + RobustnessIndex + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + RobustnessIndex + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + RobustnessIndex + StrongResponses,0.47619047619047616
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + RobustnessIndex + StrongResponses,0.23809523809523808
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionTime + FreqEntropy + StrongResponses,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionTime + FreqEntropy + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + EarlyDetectionRatio,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + EarlyDetectionRatio,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + PowerSkewness,0.6666666666666666
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + PowerSkewness,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + RobustnessIndex,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + RobustnessIndex,0.42857142857142855
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + StrongResponses,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + DetectionPctVar + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + EarlyDetectionRatio + PowerSkewness,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + EarlyDetectionRatio + PowerSkewness,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + EarlyDetectionRatio + RobustnessIndex,0.42857142857142855
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + EarlyDetectionRatio + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + EarlyDetectionRatio + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + EarlyDetectionRatio + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + EarlyDetectionRatio + StrongResponses,0.5238095238095238
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + EarlyDetectionRatio + StrongResponses,0.47619047619047616
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + PowerSkewness + RobustnessIndex,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + PowerSkewness + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + PowerSkewness + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + PowerSkewness + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + PowerSkewness + StrongResponses,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + PowerSkewness + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + RobustnessIndex + FreqEntropy,0.6666666666666666
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + RobustnessIndex + FreqEntropy,0.47619047619047616
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + RobustnessIndex + StrongResponses,0.6666666666666666
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + RobustnessIndex + StrongResponses,0.2857142857142857
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionRate + FreqEntropy + StrongResponses,0.6666666666666666
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionRate + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionPctVar + EarlyDetectionRatio + PowerSkewness,0.6190476190476191
3dB,ITR,KNN,SignalDetected + AvgPower + DetectionPctVar + EarlyDetectionRatio + PowerSkewness,0.38095238095238093
3dB,BCI,KNN,SignalDetected + AvgPower + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex,0.5714285714285714
